Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Chilothorax conspurcatus,"Linnaeus, 1758",5958,"Kladruby nad Labem, Na Sklepích, Dlouhá alej",Kladruby nad Labem,"Kladruby nad Labem, Na Sklepích, Dlouhá alej (50.0616428N, 15.4705967E), 16.4.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-04-16,1 ex.,Equus,50.0616428,15.4705967,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5959,"Strašov,      pastvina",Strašov,"Strašov,      pastvina (50.0857647N, 15.5268989E), 22.4.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-04-22,1 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Chilothorax conspurcatus,"Linnaeus, 1758",5959,"Živanice, Na Cihelně, zalesněná duna",Živanice,"Živanice, Na Cihelně, zalesněná duna (50.0545425N, 15.6261300E), 31.3.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-03-31,1 ex.,Equus,50.0545425,15.62613,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5960,"Staré Hradiště, Hradiště na Písku, Kunětický les",Staré Hradiště,"Staré Hradiště, Hradiště na Písku, Kunětický les (50.0821381N, 15.8000689E), 5.11.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-11-05,1 ex.,Equus,50.0821381,15.8000689,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5960,"Ráby, u lesa Kladivo",Ráby,"Ráby, u lesa Kladivo (50.0811700N, 15.8226500E), 13.11.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-11-13,1 ex.,Equus,50.08117,15.82265,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5961,"Pardubice, Bělobradská dubina",Pardubice,"Pardubice, Bělobradská dubina (50.0446500N, 15.8357836E), 7.12.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-12-07,2 ex.,Equus,50.04465,15.8357836,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5961,"Veská, zalesněné duny",Veská,"Veská, zalesněné duny (50.0380914N, 15.8493481E), 16.3.2020, 1 ex., Equus, J. Mertlik leg. et coll. Elateridarium 15: 42-93, 2021                                                                                     59",2020-03-16,1 ex.,Equus,50.0380914,15.8493481,leg. et coll.,J. Mertlik,NA
Chilothorax conspurcatus,"Linnaeus, 1758",5963,"Plchovice, pastvina",Plchovice,"Plchovice, pastvina (50.0460383N, 16.1839953E), 3.10.2020, 1 ex., Ovis, J. Mertlik leg et coll.",2020-10-03,1 ex.,NA,50.0460383,16.1839953,NA,J. Mertlik,pastvina (50.0460383N
Chilothorax conspurcatus,"Linnaeus, 1758",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), 2000, více ex., V. Jiříček leg., det. et coll. Nové čtverce: 5961 a 6366. Colobopterus Mulsant, 1842 Colobopterus erraticus (Linnaeus, 1758)",NA,NA,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Colobopterus erraticus,"Linnaeus, 1758",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2630450N, 16.1066308E), 11.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-11,1 ex.,Cervus,50.263045,16.1066308,leg. et coll.,J. Mertlik,NA
Colobopterus erraticus,"Linnaeus, 1758",5862,"Týniště nad Orlicí, Rašovice, pastvina",Týniště nad Orlicí,"Týniště nad Orlicí, Rašovice, pastvina (50.1512111N, 16.1258469E), 2.10.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-10-02,1 ex.,Equus,50.1512111,16.1258469,leg. et coll.,J. Mertlik,pastvina (50.1512111N
Colobopterus erraticus,"Linnaeus, 1758",5959,"Strašov,    pastvina",Strašov,"Strašov,    pastvina (50.0857647N, 15.5268989E), 22.4.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-04-22,1 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Colobopterus erraticus,"Linnaeus, 1758",5962,"Čermná nad Orlicí, Číčová, pastvina",Čermná nad Orlicí,"Čermná nad Orlicí, Číčová, pastvina (50.0694364N, 16.1631853E), 3.10.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-10-03,2 ex.,Equus,50.0694364,16.1631853,leg. et coll.,J. Mertlik,pastvina (50.0694364N
Colobopterus erraticus,"Linnaeus, 1758",6160,"Licibořice,     Slavice,     Slavická    obora,    pastvina",Licibořice,"Licibořice,     Slavice,     Slavická    obora,    pastvina (49.8698642N, 15.7895711E), 20.7.2020, 1 ex., Equus, J. Mertlik leg. et coll.; dtto, (49.8706561N, 15.7984653E), 20.7.2020, 2 ex., Cervus, J. Mertlik leg. et coll.; dtto, (49.8743311N, 15.7905742E), 7.8.2020, 1 ex., Cervus.",2020-07-20,1 ex.,Equus,49.8698642,15.7895711,leg. et coll.,J. Mertlik,pastvina (49.8698642N
Colobopterus erraticus,"Linnaeus, 1758",6160,"Seč, Proseč",Seč,"Seč, Proseč (49.8258306N, 15.6702094E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-08-26,1 ex.,NA,49.8258306,15.6702094,leg. et coll.,J. Mertlik,NA
Colobopterus erraticus,"Linnaeus, 1758",6260,"Horní Bradlo, Lipka, pastvina",Horní Bradlo,"Horní Bradlo, Lipka, pastvina (49.7947522N, 15.7315783E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nové čtverce: 5762 a 6260. Coprimorphus Mulsant, 1842 Coprimorphus scrutator (Herbst, 1789)",2020-08-26,1 ex.,NA,49.7947522,15.7315783,leg. et coll.,J. Mertlik,pastvina (49.7947522N
Coprimorphus scrutator,"Herbst, 1789",5663,"Nový Hrádek, Dlouhé, sjezdovka u Žídků",Nový Hrádek,"Nový Hrádek, Dlouhé, sjezdovka u Žídků (5663b), 700 m n. m., 3.9.2020, více ex., Bos, J. Resl leg., det. et coll.",2020-09-03,NA,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Coprimorphus scrutator,"Herbst, 1789",6260,"Horní Bradlo, Lipka, pastvina",Horní Bradlo,"Horní Bradlo, Lipka, pastvina (49.7947522N, 15.7315783E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nový čtverec: 6260. 60              Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020 Esymus Mulsant et Rey, 1870 Esymus pusillus pusillus (Herbst, 1789)",2020-08-26,1 ex.,NA,49.7947522,15.7315783,leg. et coll.,J. Mertlik,pastvina (49.7947522N
Coprimorphus scrutator,"Herbst, 1789",5561,"Kohoutov, Kladruby, pastvina U Kapličky",Kohoutov,"Kohoutov, Kladruby, pastvina U Kapličky (50.4412642N, 15.9281439E), 27.4.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-04-27,2 ex.,Equus,50.4412642,15.9281439,leg. et coll.,J. Mertlik,pastvina U Kapličky (50.4412642N
Coprimorphus scrutator,"Herbst, 1789",5657,"Kopidlno, obora, ",Kopidlno,"Kopidlno, obora, 16.4.2020, 1 ex., Cervus, D. Král leg., det. et coll.; dtto, (50.3315667N, 15.2828347E – 50.3373517N, 15.2953419E), 22.7.2020, 2 ex.",2020-04-16,1 ex.,Cervus,50.3315667,15.2828347,"leg., det. et coll.",D. Král,NA
Coprimorphus scrutator,"Herbst, 1789",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2630450N, 16.1066308E a 50.2586758N, 16.1116519E), 11.7.2020, 22 ex., Cervus, J. Mertlik leg. et coll.",2020-07-11,22 ex.,Cervus,50.263045,16.1066308,leg. et coll.,J. Mertlik,NA
Coprimorphus scrutator,"Herbst, 1789",5858,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1556728N, 15.3700172E), 10.8.2020, 1 ex., Dama, J. Mertlik leg. et coll.",2020-08-10,1 ex.,NA,50.1556728,15.3700172,leg. et coll.,J. Mertlik,NA
Coprimorphus scrutator,"Herbst, 1789",5860,"Osice, pastvina",Osice,"Osice, pastvina (50.1434486N, 15.6818219E), 22.4.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-04-22,1 ex.,NA,50.1434486,15.6818219,leg. et coll.,J. Mertlik,pastvina (50.1434486N
Coprimorphus scrutator,"Herbst, 1789",5861,"Hradec      Králové,     Na      Plachtě   ",Hradec      Králové,"Hradec      Králové,     Na      Plachtě    (50.1868850N, 15.8604114E), 11.5.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-05-11,2 ex.,Equus,50.186885,15.8604114,leg. et coll.,J. Mertlik,NA
Coprimorphus scrutator,"Herbst, 1789",5959,"Strašov, pastvina",Strašov,"Strašov, pastvina (50.0857647N, 15.5268989E), 22.4.2020, 8 ex., Bos, J. Mertlik leg. et coll.4",2020-04-22,8 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Coprimorphus scrutator,"Herbst, 1789",5964,"Libchavy, Nad křížkem",Libchavy,"Libchavy, Nad křížkem (50.0024539N, 16.3661186E), 3.5.2020, 1 ex., J. Mertlik leg. et coll.",2020-05-03,1 ex.,NA,50.0024539,16.3661186,leg. et coll.,J. Mertlik,NA
Coprimorphus scrutator,"Herbst, 1789",6160,"Licibořice, Slavice, Slavická obora",Licibořice,"Licibořice, Slavice, Slavická obora (49.8706561N, 15.7984653E), 20.7.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-07-20,2 ex.,Cervus,49.8706561,15.7984653,leg. et coll.,J. Mertlik,NA
Coprimorphus scrutator,"Herbst, 1789",6267,"Vranová Lhota, Vranová, pastviny nad Lhotským potokem",Vranová Lhota,"Vranová Lhota, Vranová, pastviny nad Lhotským potokem (49.7179819N, 16.8336878E), 17.5.2020, 5 ex., Ovis, J. Mertlik leg. et coll. Nové čtverce: 5657, 5762, 5964 a 6267. Euheptaulacus villosus (Gyllenhal, 1806)",2020-05-17,5 ex.,NA,49.7179819,16.8336878,leg. et coll.,J. Mertlik,NA
Euheptaulacus villosus,"Gyllenhal, 1806",6257,"Ledeč nad Sázavou, Ledečské vápence [Rašovec]",Ledeč nad Sázavou,"Ledeč nad Sázavou, Ledečské vápence [Rašovec] (6257d), 10.1.2013, 1 larva, O. Rod leg. (Rod 2014); dtto, 20.6.2013, 5 ex. Poznámka. Mertlik (2020) tento druh neuvádí. Nález leží ve východočeském okrese Havlíčkův Brod, který je v současnosti přičleněn ke kraji Vysočina. Tuto oblast jsem nestudoval, protože kolega Oldřich Rod projevil zájem o její samostatné zpracování. Euorodalus G. Dellacasa, 1983 Euorodalus coenosus (Panzer, 1798)",2013-01-10,5 ex.,NA,NA,NA,NA,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5657,"Kopidlno, obora, ",Kopidlno,"Kopidlno, obora, 16.4.2020, 10 ex., Cervus, D. Král leg., det. et coll.",2020-04-16,10 ex.,Cervus,NA,NA,"leg., det. et coll.",D. Král,NA
Euorodalus coenosus,"Panzer, 1798",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2586758N, 16.1116519E), 11.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-11,1 ex.,Cervus,50.2586758,16.1116519,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5860,"Hrobice, les u jízdárny",Hrobice,"Hrobice, les u jízdárny (50.1010739N, 15.7829242E), 4.4.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-04-04,1 ex.,Equus,50.1010739,15.7829242,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5861,"Býšť,      Bělečko,      obora     Požáry  ",Býšť,"Býšť,      Bělečko,      obora     Požáry   (50.1477167N, 15.9751094E), 5.4.2020, 15 ex., Equus, J. Mertlik leg. et coll.; (50.1467919N, 15.9836550E), 15.7.2020, 5 ex., Cervus, Ovis, J. Mertlik leg. et coll.",2020-04-05,15 ex.,Equus,50.1477167,15.9751094,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5862,"Týniště nad Orlicí, Štěpánovsko, Kopaniny, ",Týniště nad Orlicí,"Týniště nad Orlicí, Štěpánovsko, Kopaniny, 23.3.2019, 1 ex., J. Resl leg., det. et coll. Elateridarium 15: 42-93, 2021                                                                                       61",2019-03-23,1 ex.,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Euorodalus coenosus,"Panzer, 1798",5862,"Týniště nad Orlicí, polesí Klučovina",Týniště nad Orlicí,"Týniště nad Orlicí, polesí Klučovina (50.1676386N, 16.1181331E), 9.4.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-04-09,1 ex.,Equus,50.1676386,16.1181331,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5958,"Kladruby nad Labem, Kolesa",Kladruby nad Labem,"Kladruby nad Labem, Kolesa (50.0878906N, 15.4715456E), 30.7.2020, 7 ex., Equus, J. Mertlik leg. et coll.",2020-07-30,7 ex.,Equus,50.0878906,15.4715456,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5959,"Strašov, pastvina",Strašov,"Strašov, pastvina (50.0857647N, 15.5268989E), 22.4.2020, 8 ex., Bos, J. Mertlik leg. et coll.",2020-04-22,8 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Euorodalus coenosus,"Panzer, 1798",5959,"Živanice, Na Cihelně, zalesněná duna",Živanice,"Živanice, Na Cihelně, zalesněná duna (50.0545425N, 15.6261300E), 31.3.2020, 4 ex., Equus, J. Mertlik leg. et coll.; dtto, (50.0544383N, 15.6260033E), 30.7.2020, 1 ex. Nové čtverce: 5657 a 5762. Eupleurus Mulsant, 1842 Eupleurus subterraneus subterraneus (Linnaeus, 1758)",2020-03-31,4 ex.,Equus,50.0545425,15.62613,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5960,"Lázně Bohdaneč, Žďárský, olšina",Lázně Bohdaneč,"Lázně Bohdaneč, Žďárský, olšina (50.0791422N, 15.6883464E), 31.3.2020, 5 ex., Equus, J. Mertlik leg. et coll.",2020-03-31,5 ex.,Equus,50.0791422,15.6883464,leg. et coll.,J. Mertlik,NA
Euorodalus coenosus,"Panzer, 1798",5961,"Horní Ředice, Žernov, hráz rybníka Smilek",Horní Ředice,"Horní Ředice, Žernov, hráz rybníka Smilek (50.0939078N, 15.9585214E), 17.4.2020, 2 ex., Equus, J. Mertlik leg. et coll. Limarus Mulsant et Rey, 1870 Limarus maculatus (Sturm, 1800)",2020-04-17,2 ex.,Equus,50.0939078,15.9585214,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5259,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec – Černá Skála",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec – Černá Skála (50.7244158N, 15.5671594E – 50.7098247N, 15.5626533E), 25.7.2020, 4 ex., Capreolus, J. Mertlik leg. et coll.",2020-07-25,4 ex.,NA,50.7244158,15.5671594,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5359,"Vítkovice, Krkonoše, vrch Šeřín",Vítkovice,"Vítkovice, Krkonoše, vrch Šeřín (50.6964964N, 15.5646650E), 25.7.2020, 2 ex., Capreolus, J. Mertlik leg. et coll.",2020-07-25,2 ex.,NA,50.6964964,15.564665,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5359,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka (50.6884083N, 15.5643539E), 25.7.2020, 3 ex., Equus, J. Mertlik leg. et coll.",2020-07-25,3 ex.,Equus,50.6884083,15.5643539,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3315667N, 15.2828347E – 50.3373517N, 15.2953419E), 22.7.2020, 141 ex., Cervus, J. Mertlik leg. et coll.",2020-07-22,141 ex.,Cervus,50.3315667,15.2828347,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5659,"Holovousy, obora",Holovousy,"Holovousy, obora (50.3819167N, 15.5779708E), 19.9.2020, 3 ex., Ovis, J. Mertlik leg. et coll.",2020-09-19,3 ex.,NA,50.3819167,15.5779708,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5660,"Litíč, Nouzov, les nad Velichovským rybníkem",Litíč,"Litíč, Nouzov, les nad Velichovským rybníkem (50.3625400N, 15.8281628E), 23.9.2020, 8 ex., Equus, J. Mertlik leg. et coll.",2020-09-23,8 ex.,Equus,50.36254,15.8281628,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5660,"Habřina, les u Rotenberku",Habřina,"Habřina, les u Rotenberku (50.3419975N, 15.8300322E), 23.9.2020, 2 ex., Dama, J. Mertlik leg. et coll.",2020-09-23,2 ex.,NA,50.3419975,15.8300322,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5660,"Habřina, hradiště Vražba",Habřina,"Habřina, hradiště Vražba (50.3337631N, 15.8235386E), 23.9.2020, 5 ex., Dama, J. Mertlik leg. et coll.",2020-09-23,5 ex.,NA,50.3337631,15.8235386,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5660,"Habřina, PP Vražba",Habřina,"Habřina, PP Vražba (50.3327033N, 15.8229847E), 23.9.2020, 5 ex., Dama, J. Mertlik leg. et coll.",2020-09-23,5 ex.,NA,50.3327033,15.8229847,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5661,"Velichovky, obora Karsit",Velichovky,"Velichovky, obora Karsit (50.3530942N, 15.8351397E), 23.9.2020, 5 ex., Cervus, J. Mertlik leg. et coll.",2020-09-23,5 ex.,Cervus,50.3530942,15.8351397,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5759,"Kunčice, U Tomáškova lesa",Kunčice,"Kunčice, U Tomáškova lesa (50.2264997N, 15.6153542E), 23.8.2020, 37 ex., Capreolus, J. Mertlik leg. et coll.",2020-08-23,37 ex.,NA,50.2264997,15.6153542,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5760,"Těchlovice, Těchlovický les",Těchlovice,"Těchlovice, Těchlovický les (50.2164236N, 15.7088781E), 23.8.2020, 33 ex., Capreolus, J. Mertlik leg. et coll.",2020-08-23,33 ex.,NA,50.2164236,15.7088781,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5761,"Černilov, les Kaltouz",Černilov,"Černilov, les Kaltouz (50.2868628N, 15.9340728E), 31.8.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-08-31,2 ex.,Equus,50.2868628,15.9340728,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2460750N, 16.1210069E), 9.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll. 62               Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020",2020-08-09,1 ex.,Cervus,50.246075,16.1210069,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5764,"Deštné v Orlických horách, Luisino Údolí",Deštné v Orlických horách,"Deštné v Orlických horách, Luisino Údolí (50.2882419N, 16.3851922E), 10.7.2020, 5 ex., Cervus, J. Mertlik leg. et coll.",2020-07-10,5 ex.,Cervus,50.2882419,16.3851922,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5767,"Dolní Morava, Kralický Sněžník, Franciska",Dolní Morava,"Dolní Morava, Kralický Sněžník, Franciska (50.2013133N, 16.8600956E a 50.1996719N, 16.8567053E), 14.7.2020, 3 ex., Cervus, J. Mertlik leg. et coll.",2020-07-14,3 ex.,Cervus,50.2013133,16.8600956,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5767,"Dolní Morava, Králický Sněžník, Františkova chata – vrchol",Dolní Morava,"Dolní Morava, Králický Sněžník, Františkova chata – vrchol (50.2028236N, 16.8526219E), 4.9.2020, 6 ex., Cervus, J. Mertlik leg. et coll.",2020-09-04,6 ex.,Cervus,50.2028236,16.8526219,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5857,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1526000N, 15.3221719E), 10.8.2020, 11 ex., Cervus, Dama, J. Mertlik leg. et coll.",2020-08-10,11 ex.,Cervus,50.1526,15.3221719,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5858,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1556728N, 15.3700172E), 10.8.2020, 75 ex., Dama, J. Mertlik leg. et coll.",2020-08-10,75 ex.,NA,50.1556728,15.3700172,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5860,"Čeperka, ",Čeperka,"Čeperka, 2 km jižně, polesí Velká Čeperka, 17.8.2020, 2 ex., na lesní cestě, Equus, J. Pelikán leg., det. et coll., J. Mertlik rev. 2020.",2020-08-17,2 ex.,Equus,NA,NA,"leg., det. et coll.",J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5860,"Vysoká nad Labem, les",Vysoká nad Labem,"Vysoká nad Labem, les (50.1586094N, 15.8310536E), 22.10.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-10-22,1 ex.,Equus,50.1586094,15.8310536,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5861,"Hradec Králové, Roudnička, Stará paseka",Hradec Králové,"Hradec Králové, Roudnička, Stará paseka (50.1637017N, 15.8440006E), 10.9.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-09-10,2 ex.,Equus,50.1637017,15.8440006,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5866,"Dolní Morava, Králický Sněžník, údolí Moravy u Kamenitého potoka",Dolní Morava,"Dolní Morava, Králický Sněžník, údolí Moravy u Kamenitého potoka (50.1637950N, 16.8195022E), 4.9.2020, 22 ex., Cervus, J. Mertlik leg. et coll.",2020-09-04,22 ex.,Cervus,50.163795,16.8195022,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5867,"Dolní Morava, Králický Sněžník, Slamník – Podbělka – Sušina",Dolní Morava,"Dolní Morava, Králický Sněžník, Slamník – Podbělka – Sušina (50.1547294N, 16.8420444E – 50.1696783N, 16.8590389E), 14.7.2020, 10 ex., Cervus, J. Mertlik leg. et coll.",2020-07-14,10 ex.,Cervus,50.1547294,16.8420444,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",5960,Popkovice,Popkovice,"Popkovice (5960c), 50°00.596’N 15°43.606’E, potok Bylanka, břehový porost, 225 m n. m., 27.07.2020, 2 ex., na UV, 23-18°C, 20:30-22:00, M. Boukal observ.",2020-07-27,2 ex.,NA,NA,NA,observ.,NA,NA
Limarus maculatus,"Sturm, 1800",5961,"Veská, duny",Veská,"Veská, duny (50.0382636N, 15.8493694E), 16.8.2020, 5 ex., Equus, J. Mertlik leg. et coll.",2020-08-16,5 ex.,Equus,50.0382636,15.8493694,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",6060,"Janovice, obora, ",Janovice,"Janovice, obora, 12.8.2020, 2 ex., Cervus, V. Hron leg., det. et coll.",2020-08-12,2 ex.,Cervus,NA,NA,"leg., det. et coll.",V. Hron,NA
Limarus maculatus,"Sturm, 1800",6061,"Chrudim, Topol, PP Habrov, ",Chrudim,"Chrudim, Topol, PP Habrov, 6.7.2020, 3 ex., Ovis, V. Hron leg., det. et coll.; dtto, 11.8.2020, 15 ex.",2020-07-06,3 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Limarus maculatus,"Sturm, 1800",6062,Džbánov,Džbánov,"Džbánov (6062d), 49°55.277'N 16°09.005'E, les Hájek, listnatá část, 325 m n. m., 25.07.2020, 200-300 ex., na UV, 25-20°C, 20:30-21:30, M. Boukal observ.",2020-07-25,300 ex.,NA,NA,NA,observ.,NA,NA
Limarus maculatus,"Sturm, 1800",6160,"Licibořice, Slavice, Slavická obora",Licibořice,"Licibořice, Slavice, Slavická obora (49.8684881N, 15.7996722E), 20.7.2020, 64 ex., Cervus, J. Mertlik leg. et coll.; dtto, (49.8681008N, 15.7993986E), 7.8.2020, 52 ex.; 20.8.2020, 2 ex., Cervus, V. Hron leg., det. et coll.",2020-07-20,64 ex.,Cervus,49.8684881,15.7996722,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",6160,"Práčov, Strádovské Peklo, skály naproti hradu Strádov, ",Práčov,"Práčov, Strádovské Peklo, skály naproti hradu Strádov, 14.8.2020, 3 ex., J. Pelikán leg. et coll., J. Mertlik det. 2020.",2020-08-14,3 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Limarus maculatus,"Sturm, 1800",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), poslední dekáda IX. 2000, jednotlivé ex., Capreolus, V. Jiříček leg., det. et coll. Nové čtverce: 5259, 5359, 5659, 5661, 5759, 5760, 5761, 5762, 5764, 5767, 5961, 6062, 6160 a 6366. Limarus zenkeri (Germar, 1813)",NA,NA,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
